"idPedido","idCamion"
"2010AR086-001",A127343A
"2010AR086-001",A127796A
"2010AR086-001",A127810A
"2010AR086-001",A127958B
"2010AR086-001",A129527A
"2010AR086-001",A130458A
"2010AR086-001",A130974A
"2010AR086-001",A140758A
"2105AP002-017",A101602A
"2105AP002-017",A103328A
"2105AP002-017",A103451A
"2105AP002-017",A103451B
"2105AP002-017",A103451C
"2105AP002-017",A103451D
"2105AP002-017",A103451E
"2105AP002-017",A103451F
"2105AP002-017",A103451G
"2105AP002-017",A103628A
"2105AP002-017",A103761A
"2105AP002-017",A103811A
"2105AP002-017",A103811B
"2105AP002-017",A103811C
"2105AP002-017",A103811D
"2105AP002-017",A104096A
"2105AP002-017",A104161B
"2105AP002-017",A104161C
"2105AP002-017",A104715A
"2105AP002-017",A104715B
"2105AP002-017",A104715C
"2105AP002-017",A104715D
"2105AP002-017",A104715E
"2105AP002-017",A104877C
"2105AP002-017",A104967A
"2105AP002-017",A104967B
"2105AP002-017",A104967C
"2105AP002-017",A106058D
"2105AP002-017",A106058E
"2105AP002-017",A106626A
"2105AP002-017",A106626B
"2105AP002-017",A107070A
"2105AP002-017",A108122A
"2105AP002-017",A109742A
"2105AP002-017",A109742B
"2105AP002-017",A110372A
"2105AP002-017",A111002A
"2105AP002-017",A113290A
"2105AP002-017",A114833A
"2105AP002-017",A116776A
"2105AP002-017",A119269A
"2105AP002-017",A120540A
"2105AP002-017",A120540B
"2105AP002-017",A121837A
"2105AP002-017",A121837B
"2105AP002-017",A121944A
"2105AP002-017",A123070B
"2105AP002-017",A125695A
"2105AP002-017",A125695B
"2105AP002-017",A125695C
"2105AP002-017",A127898A
"2105AP002-017",A129921A
"2105AP002-017",A139955A
"2105AP002-017",AA9001A
"2105AP002-017",AA9001B
"2105AP002-017",AA9001C
"2105AP002-017",AA9001D
"2105AP002-017",AA9001E
"2105AP002-017",AA9001F
"2105AP002-017",AA9001G
"2105AP002-017",AA9001H
"2011AR014-004",A101602A
"2011AR014-004",A101602B
"2011AR014-004",A101602D
"2011AR014-004",A102978A
"2011AR014-004",A103304A
"2011AR014-004",A103328A
"2011AR014-004",A103451A
"2011AR014-004",A103451B
"2011AR014-004",A103451C
"2011AR014-004",A103451D
"2011AR014-004",A103451E
"2011AR014-004",A103451F
"2011AR014-004",A103451G
"2011AR014-004",A103628A
"2011AR014-004",A103652A
"2011AR014-004",A103698A
"2011AR014-004",A103761A
"2011AR014-004",A103761D
"2011AR014-004",A103811A
"2011AR014-004",A103811B
"2011AR014-004",A103811C
"2011AR014-004",A104096A
"2011AR014-004",A104161B
"2011AR014-004",A104161C
"2011AR014-004",A104715A
"2011AR014-004",A104715B
"2011AR014-004",A104715C
"2011AR014-004",A104715D
"2011AR014-004",A104715E
"2011AR014-004",A104877A
"2011AR014-004",A104877C
"2011AR014-004",A104967A
"2011AR014-004",A104967B
"2011AR014-004",A104967C
"2011AR014-004",A106022A
"2011AR014-004",A106058D
"2011AR014-004",A106058E
"2011AR014-004",A106626A
"2011AR014-004",A108122A
"2011AR014-004",A110372A
"2011AR014-004",A110372B
"2011AR014-004",A111002A
"2011AR014-004",A112522A
"2011AR014-004",A113290A
"2011AR014-004",A113734C
"2011AR014-004",A114833A
"2011AR014-004",A115178B
"2011AR014-004",A115178C
"2011AR014-004",A115178D
"2011AR014-004",A116776A
"2011AR014-004",A120540A
"2011AR014-004",A120540B
"2011AR014-004",A121152A
"2011AR014-004",A121485A
"2011AR014-004",A121944A
"2011AR014-004",A122190B
"2011AR014-004",A123070A
"2011AR014-004",A124517A
"2011AR014-004",A127898A
"2011AR014-004",A128208A
"2011AR014-004",A129527B
"2011AR014-004",A129757A
"2011AR014-004",AA9001A
"2011AR014-004",AA9001B
"2011AR014-004",AA9001C
"2011AR014-004",AA9001E
"2011AR014-004",AA9001F
"2011AR014-004",AA9001G
"2011AR014-004",AA9001H
"2013AP004-004",A101602A
"2013AP004-004",A101602B
"2013AP004-004",A101602D
"2013AP004-004",A102978A
"2013AP004-004",A103304A
"2013AP004-004",A103328A
"2013AP004-004",A103451A
"2013AP004-004",A103451B
"2013AP004-004",A103451C
"2013AP004-004",A103451D
"2013AP004-004",A103451E
"2013AP004-004",A103451F
"2013AP004-004",A103451G
"2013AP004-004",A103628A
"2013AP004-004",A103652A
"2013AP004-004",A103698A
"2013AP004-004",A103761A
"2013AP004-004",A103761D
"2013AP004-004",A103811A
"2013AP004-004",A103811B
"2013AP004-004",A103811C
"2013AP004-004",A104096A
"2013AP004-004",A104161B
"2013AP004-004",A104161C
"2013AP004-004",A104715A
"2013AP004-004",A104715B
"2013AP004-004",A104715C
"2013AP004-004",A104715D
"2013AP004-004",A104715E
"2013AP004-004",A104877A
"2013AP004-004",A104877C
"2013AP004-004",A104967A
"2013AP004-004",A104967B
"2013AP004-004",A104967C
"2013AP004-004",A106022A
"2013AP004-004",A106058D
"2013AP004-004",A106058E
"2013AP004-004",A106626A
"2013AP004-004",A108122A
"2013AP004-004",A110372A
"2013AP004-004",A110372B
"2013AP004-004",A111002A
"2013AP004-004",A112522A
"2013AP004-004",A113290A
"2013AP004-004",A113734C
"2013AP004-004",A114833A
"2013AP004-004",A115178B
"2013AP004-004",A115178C
"2013AP004-004",A115178D
"2013AP004-004",A116776A
"2013AP004-004",A120540A
"2013AP004-004",A120540B
"2013AP004-004",A121152A
"2013AP004-004",A121485A
"2013AP004-004",A121944A
"2013AP004-004",A122190B
"2013AP004-004",A123070A
"2013AP004-004",A124517A
"2013AP004-004",A127898A
"2013AP004-004",A128208A
"2013AP004-004",A129527B
"2013AP004-004",A129757A
"2013AP004-004",AA9001A
"2013AP004-004",AA9001B
"2013AP004-004",AA9001C
"2013AP004-004",AA9001E
"2013AP004-004",AA9001F
"2013AP004-004",AA9001G
"2013AP004-004",AA9001H
"2011AR111-002",A102879A
"2011AR111-002",A102879B
"2011AR111-002",A102966A
"2011AR111-002",A103296A
"2011AR111-002",A103958A
"2011AR111-002",A104403D
"2011AR111-002",A104877A
"2011AR111-002",A104887A
"2011AR111-002",A105422A
"2011AR111-002",A110385A
"2011AR111-002",A115901A
"2011AR111-002",A118173B
"2011AR111-002",A121152B
"2011AR111-002",A122190B
"2011AR111-002",A125990A
"2011AR111-002",A126065A
"2011AR111-002",A127343A
"2011AR111-002",A127796A
"2011AR111-002",A127810A
"2011AR111-002",A127958B
"2011AR111-002",A129527A
"2011AR111-002",A130458A
"2011AR111-002",A130974A
"2011AR111-002",A140758A
"2014AP001-011",A101602A
"2014AP001-011",A101602B
"2014AP001-011",A101602D
"2014AP001-011",A102978A
"2014AP001-011",A103304A
"2014AP001-011",A103328A
"2014AP001-011",A103451A
"2014AP001-011",A103451B
"2014AP001-011",A103451C
"2014AP001-011",A103451D
"2014AP001-011",A103451E
"2014AP001-011",A103451F
"2014AP001-011",A103451G
"2014AP001-011",A103628A
"2014AP001-011",A103652A
"2014AP001-011",A103698A
"2014AP001-011",A103761A
"2014AP001-011",A103761D
"2014AP001-011",A103811A
"2014AP001-011",A103811B
"2014AP001-011",A103811C
"2014AP001-011",A104096A
"2014AP001-011",A104161B
"2014AP001-011",A104161C
"2014AP001-011",A104715A
"2014AP001-011",A104715B
"2014AP001-011",A104715C
"2014AP001-011",A104715D
"2014AP001-011",A104715E
"2014AP001-011",A104877A
"2014AP001-011",A104877C
"2014AP001-011",A104967A
"2014AP001-011",A104967B
"2014AP001-011",A104967C
"2014AP001-011",A106022A
"2014AP001-011",A106058D
"2014AP001-011",A106058E
"2014AP001-011",A106626A
"2014AP001-011",A108122A
"2014AP001-011",A110372A
"2014AP001-011",A110372B
"2014AP001-011",A111002A
"2014AP001-011",A112522A
"2014AP001-011",A113290A
"2014AP001-011",A113734C
"2014AP001-011",A114833A
"2014AP001-011",A115178B
"2014AP001-011",A115178C
"2014AP001-011",A115178D
"2014AP001-011",A116776A
"2014AP001-011",A120540A
"2014AP001-011",A120540B
"2014AP001-011",A121152A
"2014AP001-011",A121485A
"2014AP001-011",A121944A
"2014AP001-011",A122190B
"2014AP001-011",A123070A
"2014AP001-011",A124517A
"2014AP001-011",A127898A
"2014AP001-011",A128208A
"2014AP001-011",A129527B
"2014AP001-011",A129757A
"2014AP001-011",AA9001A
"2014AP001-011",AA9001B
"2014AP001-011",AA9001C
"2014AP001-011",AA9001E
"2014AP001-011",AA9001F
"2014AP001-011",AA9001G
"2014AP001-011",AA9001H
"2012AR117-005",A102879A
"2012AR117-005",A102879B
"2012AR117-005",A102966A
"2012AR117-005",A103296A
"2012AR117-005",A103958A
"2012AR117-005",A104403D
"2012AR117-005",A104877A
"2012AR117-005",A104887A
"2012AR117-005",A105422A
"2012AR117-005",A110385A
"2012AR117-005",A115901A
"2012AR117-005",A118173B
"2012AR117-005",A121152B
"2012AR117-005",A122190B
"2012AR117-005",A125990A
"2012AR117-005",A126065A
"2012AR117-005",A127343A
"2012AR117-005",A127796A
"2012AR117-005",A127810A
"2012AR117-005",A127958B
"2012AR117-005",A129527A
"2012AR117-005",A130458A
"2012AR117-005",A130974A
"2012AR117-005",A140758A
"2016AR017-002",A101602A
"2016AR017-002",A101602B
"2016AR017-002",A101602D
"2016AR017-002",A102978A
"2016AR017-002",A103304A
"2016AR017-002",A103328A
"2016AR017-002",A103451A
"2016AR017-002",A103451B
"2016AR017-002",A103451C
"2016AR017-002",A103451D
"2016AR017-002",A103451E
"2016AR017-002",A103451F
"2016AR017-002",A103451G
"2016AR017-002",A103628A
"2016AR017-002",A103652A
"2016AR017-002",A103698A
"2016AR017-002",A103761A
"2016AR017-002",A103761D
"2016AR017-002",A103811A
"2016AR017-002",A103811B
"2016AR017-002",A103811C
"2016AR017-002",A104096A
"2016AR017-002",A104161B
"2016AR017-002",A104161C
"2016AR017-002",A104715A
"2016AR017-002",A104715B
"2016AR017-002",A104715C
"2016AR017-002",A104715D
"2016AR017-002",A104715E
"2016AR017-002",A104877A
"2016AR017-002",A104877C
"2016AR017-002",A104967A
"2016AR017-002",A104967B
"2016AR017-002",A104967C
"2016AR017-002",A106022A
"2016AR017-002",A106058D
"2016AR017-002",A106058E
"2016AR017-002",A106626A
"2016AR017-002",A108122A
"2016AR017-002",A110372A
"2016AR017-002",A110372B
"2016AR017-002",A111002A
"2016AR017-002",A112522A
"2016AR017-002",A113290A
"2016AR017-002",A113734C
"2016AR017-002",A114833A
"2016AR017-002",A115178B
"2016AR017-002",A115178C
"2016AR017-002",A115178D
"2016AR017-002",A116776A
"2016AR017-002",A120540A
"2016AR017-002",A120540B
"2016AR017-002",A121152A
"2016AR017-002",A121485A
"2016AR017-002",A121944A
"2016AR017-002",A122190B
"2016AR017-002",A123070A
"2016AR017-002",A124517A
"2016AR017-002",A127898A
"2016AR017-002",A128208A
"2016AR017-002",A129527B
"2016AR017-002",A129757A
"2016AR017-002",AA9001A
"2016AR017-002",AA9001B
"2016AR017-002",AA9001C
"2016AR017-002",AA9001E
"2016AR017-002",AA9001F
"2016AR017-002",AA9001G
"2016AR017-002",AA9001H
"2016AR017-001",A102879A
"2016AR017-001",A102879B
"2016AR017-001",A102966A
"2016AR017-001",A103296A
"2016AR017-001",A103958A
"2016AR017-001",A104403D
"2016AR017-001",A104877A
"2016AR017-001",A104887A
"2016AR017-001",A105422A
"2016AR017-001",A110385A
"2016AR017-001",A115901A
"2016AR017-001",A118173B
"2016AR017-001",A121152B
"2016AR017-001",A122190B
"2016AR017-001",A125990A
"2016AR017-001",A126065A
"2016AR017-001",A127343A
"2016AR017-001",A127796A
"2016AR017-001",A127810A
"2016AR017-001",A127958B
"2016AR017-001",A129527A
"2016AR017-001",A130458A
"2016AR017-001",A130974A
"2016AR017-001",A140758A
"2018AR016-004",A102879A
"2018AR016-004",A102879B
"2018AR016-004",A102966A
"2018AR016-004",A103296A
"2018AR016-004",A103958A
"2018AR016-004",A104403D
"2018AR016-004",A104877A
"2018AR016-004",A104887A
"2018AR016-004",A105422A
"2018AR016-004",A110385A
"2018AR016-004",A115901A
"2018AR016-004",A118173B
"2018AR016-004",A121152B
"2018AR016-004",A122190B
"2018AR016-004",A125990A
"2018AR016-004",A126065A
"2018AR016-004",A127343A
"2018AR016-004",A127796A
"2018AR016-004",A127810A
"2018AR016-004",A127958B
"2018AR016-004",A129527A
"2018AR016-004",A130458A
"2018AR016-004",A130974A
"2018AR016-004",A140758A
"2007AR244-002",A101602D
"2007AR244-002",A103451C
"2007AR244-002",A103451F
"2007AR244-002",A103451G
"2007AR244-002",A103761D
"2007AR244-002",A103811D
"2007AR244-002",A104161B
"2007AR244-002",A104161C
"2007AR244-002",A104715C
"2007AR244-002",A104967C
"2007AR244-002",A106022A
"2007AR244-002",A109742A
"2007AR244-002",A109742B
"2007AR244-002",A121152D
"2007AR244-002",A123070B
"2007AR244-002",A125695A
"2007AR244-002",A125695B
"2007AR244-002",A125695C
"2007AR244-002",A129757A
"2007AR244-002",AA9001D
"2007AR244-002",AA9001E
"2007AR244-002",AA9001F
"2017AR027-001",A101602A
"2017AR027-001",A101602B
"2017AR027-001",A101602D
"2017AR027-001",A102978A
"2017AR027-001",A103304A
"2017AR027-001",A103328A
"2017AR027-001",A103451A
"2017AR027-001",A103451B
"2017AR027-001",A103451C
"2017AR027-001",A103451D
"2017AR027-001",A103451E
"2017AR027-001",A103451F
"2017AR027-001",A103451G
"2017AR027-001",A103628A
"2017AR027-001",A103652A
"2017AR027-001",A103698A
"2017AR027-001",A103761A
"2017AR027-001",A103761D
"2017AR027-001",A103811A
"2017AR027-001",A103811B
"2017AR027-001",A103811C
"2017AR027-001",A104096A
"2017AR027-001",A104161B
"2017AR027-001",A104161C
"2017AR027-001",A104715A
"2017AR027-001",A104715B
"2017AR027-001",A104715C
"2017AR027-001",A104715D
"2017AR027-001",A104715E
"2017AR027-001",A104877A
"2017AR027-001",A104877C
"2017AR027-001",A104967A
"2017AR027-001",A104967B
"2017AR027-001",A104967C
"2017AR027-001",A106022A
"2017AR027-001",A106058D
"2017AR027-001",A106058E
"2017AR027-001",A106626A
"2017AR027-001",A108122A
"2017AR027-001",A110372A
"2017AR027-001",A110372B
"2017AR027-001",A111002A
"2017AR027-001",A112522A
"2017AR027-001",A113290A
"2017AR027-001",A113734C
"2017AR027-001",A114833A
"2017AR027-001",A115178B
"2017AR027-001",A115178C
"2017AR027-001",A115178D
"2017AR027-001",A116776A
"2017AR027-001",A120540A
"2017AR027-001",A120540B
"2017AR027-001",A121152A
"2017AR027-001",A121485A
"2017AR027-001",A121944A
"2017AR027-001",A122190B
"2017AR027-001",A123070A
"2017AR027-001",A124517A
"2017AR027-001",A127898A
"2017AR027-001",A128208A
"2017AR027-001",A129527B
"2017AR027-001",A129757A
"2017AR027-001",AA9001A
"2017AR027-001",AA9001B
"2017AR027-001",AA9001C
"2017AR027-001",AA9001E
"2017AR027-001",AA9001F
"2017AR027-001",AA9001G
"2017AR027-001",AA9001H
"2018AZ078-003",A102879A
"2018AZ078-003",A102879B
"2018AZ078-003",A102966A
"2018AZ078-003",A103296A
"2018AZ078-003",A103958A
"2018AZ078-003",A104403D
"2018AZ078-003",A104877A
"2018AZ078-003",A104887A
"2018AZ078-003",A105422A
"2018AZ078-003",A110385A
"2018AZ078-003",A115901A
"2018AZ078-003",A118173B
"2018AZ078-003",A121152B
"2018AZ078-003",A122190B
"2018AZ078-003",A125990A
"2018AZ078-003",A126065A
"2018AZ078-003",A127343A
"2018AZ078-003",A127796A
"2018AZ078-003",A127810A
"2018AZ078-003",A127958B
"2018AZ078-003",A129527A
"2018AZ078-003",A130458A
"2018AZ078-003",A130974A
"2018AZ078-003",A140758A
"2021AR116-004",A102879A
"2021AR116-004",A102879B
"2021AR116-004",A102966A
"2021AR116-004",A103296A
"2021AR116-004",A103958A
"2021AR116-004",A104403D
"2021AR116-004",A104877A
"2021AR116-004",A104887A
"2021AR116-004",A105422A
"2021AR116-004",A110385A
"2021AR116-004",A115901A
"2021AR116-004",A118173B
"2021AR116-004",A121152B
"2021AR116-004",A122190B
"2021AR116-004",A125990A
"2021AR116-004",A126065A
"2021AR116-004",A127343A
"2021AR116-004",A127796A
"2021AR116-004",A127810A
"2021AR116-004",A127958B
"2021AR116-004",A129527A
"2021AR116-004",A130458A
"2021AR116-004",A130974A
"2021AR116-004",A140758A
"2017AR080-001",A101602A
"2017AR080-001",A103328A
"2017AR080-001",A103451A
"2017AR080-001",A103451B
"2017AR080-001",A103451C
"2017AR080-001",A103451D
"2017AR080-001",A103451E
"2017AR080-001",A103451F
"2017AR080-001",A103451G
"2017AR080-001",A103628A
"2017AR080-001",A103761A
"2017AR080-001",A103811A
"2017AR080-001",A103811B
"2017AR080-001",A103811C
"2017AR080-001",A103811D
"2017AR080-001",A104096A
"2017AR080-001",A104161B
"2017AR080-001",A104161C
"2017AR080-001",A104715A
"2017AR080-001",A104715B
"2017AR080-001",A104715C
"2017AR080-001",A104715D
"2017AR080-001",A104715E
"2017AR080-001",A104877C
"2017AR080-001",A104967A
"2017AR080-001",A104967B
"2017AR080-001",A104967C
"2017AR080-001",A106058D
"2017AR080-001",A106058E
"2017AR080-001",A106626A
"2017AR080-001",A106626B
"2017AR080-001",A107070A
"2017AR080-001",A108122A
"2017AR080-001",A109742A
"2017AR080-001",A109742B
"2017AR080-001",A110372A
"2017AR080-001",A111002A
"2017AR080-001",A113290A
"2017AR080-001",A114833A
"2017AR080-001",A116776A
"2017AR080-001",A119269A
"2017AR080-001",A120540A
"2017AR080-001",A120540B
"2017AR080-001",A121837A
"2017AR080-001",A121837B
"2017AR080-001",A121944A
"2017AR080-001",A123070B
"2017AR080-001",A125695A
"2017AR080-001",A125695B
"2017AR080-001",A125695C
"2017AR080-001",A127898A
"2017AR080-001",A129921A
"2017AR080-001",A139955A
"2017AR080-001",AA9001A
"2017AR080-001",AA9001B
"2017AR080-001",AA9001C
"2017AR080-001",AA9001D
"2017AR080-001",AA9001E
"2017AR080-001",AA9001F
"2017AR080-001",AA9001G
"2017AR080-001",AA9001H
"2021AR112-005",A101602A
"2021AR112-005",A101602B
"2021AR112-005",A101602D
"2021AR112-005",A102978A
"2021AR112-005",A103304A
"2021AR112-005",A103328A
"2021AR112-005",A103451A
"2021AR112-005",A103451B
"2021AR112-005",A103451C
"2021AR112-005",A103451D
"2021AR112-005",A103451E
"2021AR112-005",A103451F
"2021AR112-005",A103451G
"2021AR112-005",A103628A
"2021AR112-005",A103652A
"2021AR112-005",A103698A
"2021AR112-005",A103761A
